TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,Horseshoe_TP9,Horseshoe_AF7,Horseshoe_AF8,Horseshoe_TP10,Marker
1771839523835,0.3129481,0.665748,0.19281046,0.179201,0.19006772,0.13962243,0.12848535,0.30410266,0.27284917,0.13953085,0.26849663,0.23508573,0.11532383,0.043108393,0.28447717,0.124540605,0.11164696,0.015307415,0.12573035,0.16199084,4.0,4.0,4.0,4.0,
1771839523836,0.3129481,0.665748,0.19281046,0.179201,0.19006772,0.13962243,0.12848535,0.30410266,0.27284917,0.13953085,0.26849663,0.23508573,0.11259853,0.041521646,0.28447717,0.12401723,0.11164696,0.015307415,0.12573035,0.16199084,4.0,4.0,4.0,4.0,
1771839523837,0.31354064,0.6781728,0.19281046,0.18115585,0.19006772,0.13962243,0.12848535,0.30410266,0.27284917,0.13953085,0.26849663,0.23508573,0.11259853,0.041521646,0.28447717,0.12401723,0.11164696,0.015307415,0.12573035,0.16199084,4.0,4.0,4.0,4.0,
1771839523838,0.31354064,0.6781728,0.19281046,0.18115585,0.19209297,0.12568375,0.12848535,0.3021066,0.27284917,0.13953085,0.26849663,0.23508573,0.11259853,0.041521646,0.28447717,0.12401723,0.11164696,0.015307415,0.12573035,0.16199084,4.0,4.0,4.0,4.0,
1771839523839,0.31354064,0.6781728,0.19281046,0.18115585,0.19209297,0.12568375,0.12848535,0.3021066,0.27284917,0.13953085,0.26849663,0.23508573,0.11259853,0.041521646,0.28447717,0.12401723,0.108918704,0.015090943,0.12573035,0.15763459,4.0,4.0,4.0,4.0,
1771839523930,0.31354064,0.6781728,0.19281046,0.18115585,0.19209297,0.12568375,0.12848535,0.3021066,0.27918917,0.1484605,0.26849663,0.24237786,0.11259853,0.041521646,0.28447717,0.12401723,0.108918704,0.015090943,0.12573035,0.15763459,4.0,4.0,4.0,4.0,
1771839523931,0.31354064,0.6781728,0.19281046,0.18115585,0.19209297,0.12568375,0.12848535,0.3021066,0.27918917,0.1484605,0.26849663,0.24237786,0.11001204,0.041216295,0.28447717,0.12289051,0.108918704,0.015090943,0.12573035,0.15763459,4.0,4.0,4.0,4.0,
1771839523932,0.31233022,0.6814573,0.19281046,0.18020006,0.19209297,0.12568375,0.12848535,0.3021066,0.27918917,0.1484605,0.26849663,0.24237786,0.11001204,0.041216295,0.28447717,0.12289051,0.108918704,0.015090943,0.12573035,0.15763459,4.0,4.0,4.0,4.0,
1771839523933,0.31233022,0.6814573,0.19281046,0.18020006,0.19496867,0.11361418,0.12848535,0.30102798,0.27918917,0.1484605,0.26849663,0.24237786,0.11001204,0.041216295,0.28447717,0.12289051,0.108918704,0.015090943,0.12573035,0.15763459,4.0,4.0,4.0,4.0,
1771839523935,0.31233022,0.6814573,0.19281046,0.18020006,0.19496867,0.11361418,0.12848535,0.30102798,0.27918917,0.1484605,0.26849663,0.24237786,0.11001204,0.041216295,0.28447717,0.12289051,0.1034999,0.015251731,0.12573035,0.15350361,4.0,4.0,4.0,4.0,
1771839524002,0.31233022,0.6814573,0.19281046,0.18020006,0.19496867,0.11361418,0.12848535,0.30102798,0.29042313,0.16008677,0.26849663,0.25290716,0.11001204,0.041216295,0.28447717,0.12289051,0.1034999,0.015251731,0.12573035,0.15350361,4.0,4.0,4.0,4.0,
1771839524003,0.31233022,0.6814573,0.19281046,0.18020006,0.19496867,0.11361418,0.12848535,0.30102798,0.29042313,0.16008677,0.26849663,0.25290716,0.107277885,0.041693334,0.28447717,0.12119271,0.1034999,0.015251731,0.12573035,0.15350361,4.0,4.0,4.0,4.0,
1771839524004,0.31147292,0.6809701,0.19281046,0.17579654,0.19496867,0.11361418,0.12848535,0.30102798,0.29042313,0.16008677,0.26849663,0.25290716,0.107277885,0.041693334,0.28447717,0.12119271,0.1034999,0.015251731,0.12573035,0.15350361,4.0,4.0,4.0,4.0,
1771839524006,0.31147292,0.6809701,0.19281046,0.17579654,0.19431558,0.101422094,0.12848535,0.29937044,0.29042313,0.16008677,0.26849663,0.25290716,0.107277885,0.041693334,0.28447717,0.12119271,0.1034999,0.015251731,0.12573035,0.15350361,4.0,4.0,4.0,4.0,
