TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,Horseshoe_TP9,Horseshoe_AF7,Horseshoe_AF8,Horseshoe_TP10,Marker
1771838780900,0.059510086,0.20227727,0.19281046,0.51257426,0.118186146,0.27693486,0.12848535,0.1245969,0.74253124,0.45570317,0.26849663,0.17123362,0.058600556,0.04873082,0.28447717,0.079381846,0.02117195,0.016353877,0.12573035,0.11221337,4.0,4.0,4.0,4.0,
1771838780987,0.059510086,0.20227727,0.19281046,0.51257426,0.118186146,0.27693486,0.12848535,0.1245969,0.73596686,0.4573751,0.26849663,0.17123362,0.058600556,0.04873082,0.28447717,0.079381846,0.02117195,0.016353877,0.12573035,0.11221337,4.0,4.0,4.0,4.0,
1771838780989,0.059510086,0.20227727,0.19281046,0.51257426,0.118186146,0.27693486,0.12848535,0.1245969,0.73596686,0.4573751,0.26849663,0.17123362,0.059176534,0.04878186,0.28447717,0.079381846,0.02117195,0.016353877,0.12573035,0.11221337,4.0,4.0,4.0,4.0,
1771838780990,0.061399363,0.2027212,0.19281046,0.51257426,0.118186146,0.27693486,0.12848535,0.1245969,0.73596686,0.4573751,0.26849663,0.17123362,0.059176534,0.04878186,0.28447717,0.079381846,0.02117195,0.016353877,0.12573035,0.11221337,4.0,4.0,4.0,4.0,
1771838780991,0.061399363,0.2027212,0.19281046,0.51257426,0.122435786,0.2740479,0.12848535,0.1245969,0.73596686,0.4573751,0.26849663,0.17123362,0.059176534,0.04878186,0.28447717,0.079381846,0.02117195,0.016353877,0.12573035,0.11221337,4.0,4.0,4.0,4.0,
1771838780992,0.061399363,0.2027212,0.19281046,0.51257426,0.122435786,0.2740479,0.12848535,0.1245969,0.73596686,0.4573751,0.26849663,0.17123362,0.059176534,0.04878186,0.28447717,0.079381846,0.021021467,0.01707393,0.12573035,0.11221337,4.0,4.0,4.0,4.0,
1771838781080,0.061399363,0.2027212,0.19281046,0.51257426,0.122435786,0.2740479,0.12848535,0.1245969,0.73530805,0.46504885,0.26849663,0.17123362,0.059176534,0.04878186,0.28447717,0.079381846,0.021021467,0.01707393,0.12573035,0.11221337,4.0,4.0,4.0,4.0,
1771838781082,0.061399363,0.2027212,0.19281046,0.51257426,0.122435786,0.2740479,0.12848535,0.1245969,0.73530805,0.46504885,0.26849663,0.17123362,0.059761833,0.048910193,0.28447717,0.079381846,0.021021467,0.01707393,0.12573035,0.11221337,4.0,4.0,4.0,4.0,
1771838781083,0.061989997,0.1985834,0.19281046,0.51257426,0.122435786,0.2740479,0.12848535,0.1245969,0.73530805,0.46504885,0.26849663,0.17123362,0.059761833,0.048910193,0.28447717,0.079381846,0.021021467,0.01707393,0.12573035,0.11221337,4.0,4.0,4.0,4.0,
1771838781084,0.061989997,0.1985834,0.19281046,0.51257426,0.12167934,0.26951656,0.12848535,0.1245969,0.73530805,0.46504885,0.26849663,0.17123362,0.059761833,0.048910193,0.28447717,0.079381846,0.021021467,0.01707393,0.12573035,0.11221337,4.0,4.0,4.0,4.0,
1771838781085,0.061989997,0.1985834,0.19281046,0.51257426,0.12167934,0.26951656,0.12848535,0.1245969,0.73530805,0.46504885,0.26849663,0.17123362,0.059761833,0.048910193,0.28447717,0.079381846,0.021260751,0.017940998,0.12573035,0.11221337,4.0,4.0,4.0,4.0,
1771838781172,0.061989997,0.1985834,0.19281046,0.51257426,0.12167934,0.26951656,0.12848535,0.1245969,0.73651713,0.4753654,0.26849663,0.17123362,0.059761833,0.048910193,0.28447717,0.079381846,0.021260751,0.017940998,0.12573035,0.11221337,4.0,4.0,4.0,4.0,
