TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,Horseshoe_TP9,Horseshoe_AF7,Horseshoe_AF8,Horseshoe_TP10,Marker
1771838171273,0.25141433,0.28838956,0.33946615,0.51257426,0.2605426,0.13864735,0.19128409,0.1245969,0.36944428,0.45614585,0.27803546,0.17123362,0.06453055,0.083824635,0.14513643,0.079381846,0.05136167,0.03537388,0.037598893,0.11221337,4.0,4.0,4.0,4.0,
1771838171275,0.25141433,0.28838956,0.33946615,0.51257426,0.2605426,0.13864735,0.19128409,0.1245969,0.36944428,0.45614585,0.27803546,0.17123362,0.063229464,0.085385434,0.14091732,0.079381846,0.05136167,0.03537388,0.037598893,0.11221337,4.0,4.0,4.0,4.0,
1771838171276,0.2500873,0.2760247,0.34507516,0.51257426,0.2605426,0.13864735,0.19128409,0.1245969,0.36944428,0.45614585,0.27803546,0.17123362,0.063229464,0.085385434,0.14091732,0.079381846,0.05136167,0.03537388,0.037598893,0.11221337,4.0,4.0,4.0,4.0,
1771838171277,0.2500873,0.2760247,0.34507516,0.51257426,0.2645427,0.14640652,0.19853464,0.1245969,0.36944428,0.45614585,0.27803546,0.17123362,0.063229464,0.085385434,0.14091732,0.079381846,0.05136167,0.03537388,0.037598893,0.11221337,4.0,4.0,4.0,4.0,
1771838171278,0.2500873,0.2760247,0.34507516,0.51257426,0.2645427,0.14640652,0.19853464,0.1245969,0.36944428,0.45614585,0.27803546,0.17123362,0.063229464,0.085385434,0.14091732,0.079381846,0.052696254,0.036037467,0.037437405,0.11221337,4.0,4.0,4.0,4.0,
1771838171366,0.2500873,0.2760247,0.34507516,0.51257426,0.2645427,0.14640652,0.19853464,0.1245969,0.36453107,0.46264774,0.27345783,0.17123362,0.063229464,0.085385434,0.14091732,0.079381846,0.052696254,0.036037467,0.037437405,0.11221337,4.0,4.0,4.0,4.0,
1771838171367,0.2500873,0.2760247,0.34507516,0.51257426,0.2645427,0.14640652,0.19853464,0.1245969,0.36453107,0.46264774,0.27345783,0.17123362,0.06253999,0.086252175,0.1363352,0.079381846,0.052696254,0.036037467,0.037437405,0.11221337,4.0,4.0,4.0,4.0,
1771838171369,0.25021803,0.25599948,0.3458473,0.51257426,0.2645427,0.14640652,0.19853464,0.1245969,0.36453107,0.46264774,0.27345783,0.17123362,0.06253999,0.086252175,0.1363352,0.079381846,0.052696254,0.036037467,0.037437405,0.11221337,4.0,4.0,4.0,4.0,
1771838171370,0.25021803,0.25599948,0.3458473,0.51257426,0.26865235,0.1581096,0.20755257,0.1245969,0.36453107,0.46264774,0.27345783,0.17123362,0.06253999,0.086252175,0.1363352,0.079381846,0.052696254,0.036037467,0.037437405,0.11221337,4.0,4.0,4.0,4.0,
1771838171371,0.25021803,0.25599948,0.3458473,0.51257426,0.26865235,0.1581096,0.20755257,0.1245969,0.36453107,0.46264774,0.27345783,0.17123362,0.06253999,0.086252175,0.1363352,0.079381846,0.05405858,0.036991004,0.036807112,0.11221337,4.0,4.0,4.0,4.0,
